600600-600059,-0.415590,4.771749,0.028987,:,1.811255,0.052315,2.961190,False
600519-600059,0.626912,3.467817,0.029267,:,1.470929,0.082366,2.706793,False
600059-000858,0.824151,0.009766,0.020915,:,1.825515,0.043672,3.681082,False
600616-600059,0.265479,1.548852,0.043116,:,1.681614,0.098271,2.842152,False
600059-002646,-0.210907,2.929212,0.034522,:,1.727684,0.040953,3.001387,False
600895-000938,-0.565204,3.891979,0.052143,:,1.588431,0.038525,4.336635,False
601377-600895,0.986587,0.217715,0.028307,:,1.492830,0.058468,4.769288,True
600895-000783,0.463014,0.996685,0.041531,:,1.619788,0.097023,2.850123,True
600895-000786,0.522156,0.558995,0.037680,:,1.525905,0.078458,3.045348,True
600895-000728,0.600623,0.693528,0.040142,:,1.771987,0.036967,2.650817,True
600895-600266,0.605477,0.640046,0.034195,:,1.611726,0.042053,3.899038,True
600895-600783,1.050368,-1.072035,0.054080,:,1.705144,0.075241,3.434044,True
600895-600369,0.921828,-0.030427,0.039224,:,1.706907,0.035241,2.759736,True
600895-600120,0.537338,0.674584,0.035397,:,1.479197,0.110606,4.095711,True
600895-600366,0.409614,0.963387,0.040770,:,1.468841,0.088757,3.674419,True
600895-600770,0.756504,0.503791,0.035324,:,1.378673,0.051913,3.797791,True
600895-002673,0.534499,0.697771,0.040505,:,1.576379,0.172448,2.463317,True
600895-000661,0.261971,0.843505,0.045392,:,1.551121,0.070963,2.966514,True
600895-600389,0.186070,1.393926,0.047827,:,1.571066,0.138975,2.852692,True
600895-600830,0.111627,1.800099,0.047308,:,1.485791,0.131905,3.218055,True
600895-600649,1.226106,-0.629932,0.043804,:,1.576249,0.067832,2.870826,True
600895-000776,0.875629,-0.143835,0.032872,:,1.542149,0.055352,4.076671,True
600895-002250,0.380139,0.917193,0.041748,:,1.468095,0.107630,3.339480,True
600895-600104,0.746645,0.040273,0.029790,:,1.599167,0.041688,4.121441,True
600895-600887,0.063393,1.823566,0.047588,:,1.488970,0.086657,3.117493,False
000028-000012,-0.485875,4.727659,0.051885,:,1.741205,0.019559,3.108026,False
600309-000012,-0.087020,3.140668,0.059682,:,1.590959,0.058525,1.999092,False
600100-000012,-0.039388,2.333651,0.060471,:,1.650357,0.053945,2.368069,False
000786-000012,0.077084,2.701195,0.037380,:,1.551548,0.059010,2.367116,False
000789-000012,0.774960,0.607571,0.028904,:,1.482479,0.123287,2.267184,False
002594-000012,0.015507,3.579732,0.028773,:,1.617851,0.054607,2.781298,False
600478-000012,-0.179992,3.623790,0.047057,:,1.530195,0.052839,2.683320,False
002456-000012,-0.027129,3.863379,0.040221,:,1.694681,0.042635,2.444433,False
000049-000012,-0.322789,4.844260,0.053319,:,1.463866,0.111152,2.298353,False
600770-000012,0.186191,1.649154,0.051239,:,1.638545,0.085610,2.615172,False
000596-000012,0.132956,2.759770,0.060663,:,1.759414,0.038980,3.335579,False
600649-000012,0.418189,1.284769,0.055787,:,1.523897,0.089701,2.562630,False
002011-000012,-0.186800,2.573149,0.028602,:,1.703404,0.030107,3.355304,False
000581-000012,-0.320652,4.028883,0.053923,:,1.618007,0.041194,2.537813,False
600674-000012,1.284878,-0.331360,0.042866,:,1.552970,0.046432,2.797460,False
600835-000012,-0.043829,2.876791,0.040931,:,1.676142,0.061918,2.874549,False
600066-000012,-0.177411,3.217242,0.052639,:,1.461970,0.128356,2.235133,False
000970-000012,0.812578,0.847788,0.024841,:,1.745154,0.029579,3.981104,False
000651-000012,-0.232402,3.945300,0.043401,:,1.742761,0.048225,2.664870,False
000401-000012,0.349903,1.425073,0.055841,:,1.732681,0.058537,2.796692,False
600801-000012,0.411712,1.611680,0.036981,:,1.671176,0.075220,3.139480,False
600585-000012,0.103635,2.598112,0.062126,:,1.647145,0.028936,2.390332,False
600728-000938,0.511307,1.002989,0.055475,:,1.731468,0.065600,3.113185,True
600481-000012,0.000984,2.379507,0.058351,:,1.631651,0.036470,2.911084,False
600728-600100,0.714174,1.040208,0.042445,:,1.539179,0.053183,2.959091,False
600728-600718,-0.162031,3.062621,0.057228,:,1.637437,0.034403,3.382986,True
600728-600260,0.277297,2.079533,0.053980,:,1.796554,0.033857,3.405857,False
600728-002236,-0.029824,2.756992,0.058111,:,1.701707,0.043251,3.394372,False
600728-002415,-0.172436,3.192765,0.056739,:,1.689835,0.060225,3.461715,False
600728-000651,0.517789,0.863859,0.045900,:,1.590362,0.033764,4.564977,False
600085-600062,0.477750,1.534458,0.037366,:,1.557406,0.133287,2.609078,False
600085-000423,-0.305690,4.121453,0.042619,:,1.452129,0.077116,3.194112,False
600993-600085,0.063860,2.655562,0.021953,:,1.569680,0.055384,3.444740,False
600085-000028,1.082994,-0.993097,0.047459,:,1.767516,0.054055,3.559620,False
600085-000538,0.133851,2.369765,0.045078,:,1.320767,0.158130,2.779883,False
600557-600085,0.639790,1.472371,0.033711,:,1.554638,0.078523,3.947369,False
600276-600085,0.554011,1.871014,0.051010,:,1.571018,0.034236,2.547568,False
600518-600085,-0.824957,5.406997,0.027751,:,1.606191,0.059314,4.062944,False
600422-600085,0.709963,0.980099,0.032345,:,1.646401,0.043970,2.819766,False
600161-600085,0.552693,1.402080,0.046626,:,1.656935,0.041382,3.509844,False
600535-600085,1.006660,0.705519,0.029504,:,1.568644,0.058817,2.508378,False
600332-600085,0.161459,2.853528,0.045181,:,1.499944,0.026009,4.561570,False
600085-000963,0.624247,0.651842,0.035814,:,1.775176,0.049383,3.434074,False
600329-600085,0.222359,1.851917,0.034876,:,1.707857,0.044999,2.945566,False
600086-002155,1.201807,0.369530,0.044728,:,1.622202,0.032254,4.789475,True
600085-300039,0.280055,2.242403,0.042944,:,1.479676,0.149294,2.776349,False
600362-600086,1.144087,-0.656022,0.027522,:,1.642555,0.040178,3.692679,False
600655-600086,0.849198,-0.363391,0.018705,:,1.581291,0.053201,3.720130,False
600547-600086,0.682233,0.959317,0.026785,:,1.611533,0.047328,3.391408,True
600086-002237,0.473159,1.682691,0.031210,:,1.910433,0.021565,3.138600,False
601238-002202,0.341703,1.464370,0.038537,:,1.540479,0.154230,2.665412,False
601318-601238,0.300988,3.036157,0.053768,:,1.614051,0.027791,2.085315,True
601238-600016,0.494822,1.129851,0.039756,:,1.694925,0.037860,3.402525,False
601238-000921,-0.267662,2.817591,0.046605,:,1.643072,0.047912,2.759770,False
601238-000338,0.647591,0.255361,0.030884,:,1.678829,0.041403,3.201725,False
601238-002594,-0.061335,2.404649,0.041713,:,1.592708,0.116038,2.399256,False
601336-601238,0.800078,1.402150,0.027414,:,1.792665,0.052467,4.338860,True
601238-600188,0.602433,0.812052,0.036430,:,1.646173,0.038827,3.498142,False
601238-600478,0.155731,1.679443,0.041487,:,1.618505,0.096378,2.474331,False
601238-600362,0.375510,1.170858,0.036966,:,1.555299,0.167820,2.983925,False
601238-600366,0.518329,0.799565,0.032321,:,1.626376,0.092356,3.044413,True
601238-000049,-0.160131,2.846709,0.041792,:,1.577534,0.090374,2.921763,False
601238-601088,0.454910,0.911002,0.034362,:,1.555283,0.118139,3.008354,False
601238-601038,0.729894,0.507531,0.036561,:,1.647759,0.053846,3.546696,False
601238-600600,0.005805,2.160893,0.041833,:,1.578907,0.125028,2.423780,False
601808-601238,0.569674,1.909247,0.035623,:,1.605297,0.084753,3.575272,False
601633-601238,0.307347,3.090031,0.050031,:,1.489525,0.109686,3.100152,False
601238-000063,0.959465,-0.422405,0.050686,:,1.528235,0.090939,2.475368,True
601238-600036,0.317373,1.429630,0.038287,:,1.581520,0.168918,2.667371,False
601601-601238,0.449482,1.934178,0.049184,:,1.568934,0.071801,2.457093,False
601628-601238,0.402326,1.833864,0.048847,:,1.632576,0.036609,2.640505,True
601857-601238,1.192459,-0.539961,0.041753,:,1.590315,0.068647,2.783341,False
601238-600332,0.377180,0.920690,0.039515,:,1.611812,0.053911,3.137554,True

601238-000800,0.557974,0.770663,0.035819,:,1.726296,0.023681,3.904175,False
601238-600837,0.364300,1.298052,0.040412,:,1.549163,0.183596,2.913933,True
601238-000970,0.588418,0.647838,0.033253,:,1.641372,0.039680,2.821490,False
601238-002091,0.516731,0.875516,0.034069,:,1.560312,0.067176,3.750683,False
601238-600104,0.854879,-0.125680,0.026443,:,1.644118,0.056864,3.053116,False
601238-600585,0.645221,0.361736,0.043899,:,1.545400,0.056426,2.723763,False
601238-600874,0.322702,1.490378,0.038552,:,1.596240,0.104393,2.490892,False
600000-000792,0.289951,1.468320,0.032523,:,1.840327,0.072652,2.476738,False
002202-000792,0.479582,0.745672,0.028510,:,1.717051,0.043288,2.612527,False
601318-000792,0.330980,2.756362,0.051734,:,1.664974,0.042136,2.090442,False
000792-000630,0.542820,1.557627,0.021304,:,1.870990,0.061565,3.199101,False
000792-000783,0.963104,0.625694,0.035711,:,1.572617,0.071190,3.661765,False
600016-000792,0.051145,1.983623,0.052865,:,1.739972,0.107249,2.288624,False
600015-000792,0.475938,0.735305,0.030827,:,1.602113,0.060570,2.790976,False
600549-000792,0.107982,2.960967,0.054753,:,1.744595,0.038416,2.389999,False
000792-000538,0.370954,1.121570,0.023370,:,1.727034,0.076345,3.474320,False
600141-000792,0.694629,0.557861,0.018766,:,1.591299,0.082247,3.369053,False
000792-000338,1.360323,-1.218676,0.035004,:,1.632881,0.038103,2.744022,False
600188-000792,0.266383,1.521718,0.045268,:,1.736427,0.068361,2.526718,False
600362-000792,0.493289,1.299162,0.023600,:,1.750554,0.037298,2.796908,False
600048-000792,0.065023,1.991926,0.049274,:,1.846593,0.041334,2.214054,False
601006-000792,0.610907,0.295380,0.022481,:,1.714640,0.056079,3.314719,False
000792-000758,0.637718,1.263823,0.032105,:,1.586471,0.067676,3.308526,False
600089-000792,0.134357,2.028021,0.061547,:,1.603921,0.046677,2.313793,False
601169-000792,0.464516,0.730252,0.023256,:,1.837261,0.023876,2.675084,False
601088-000792,0.693109,0.834325,0.018399,:,1.622181,0.054141,3.869591,False
600547-000792,0.073981,2.752581,0.043777,:,1.952816,0.032640,2.907847,False
600519-000792,0.156446,4.471949,0.040737,:,1.727141,0.020059,2.771075,False
600598-000792,0.241047,1.858955,0.065616,:,1.669597,0.063454,2.990063,False
000858-000792,0.359818,1.770216,0.032326,:,1.862532,0.056488,3.226934,False
600739-000792,0.380628,1.821025,0.039057,:,1.536710,0.070745,3.763043,False
600036-000792,0.598940,0.678513,0.020560,:,1.649270,0.029004,2.701210,False
000792-000063,1.186005,-0.390043,0.070765,:,1.598593,0.076580,2.359043,True
601601-000792,0.325916,1.992885,0.052897,:,1.535114,0.094227,2.124631,False
601628-000792,0.364724,1.679780,0.048659,:,1.613561,0.034464,2.116859,True
601857-000792,0.971401,-0.686401,0.015771,:,1.698334,0.043752,5.816479,False
600111-000792,0.151351,2.785145,0.065138,:,1.860971,0.037650,2.458558,False
002142-000792,0.646732,0.387864,0.018560,:,1.705003,0.091794,2.855215,False
600837-000792,0.307552,1.558700,0.046736,:,1.808033,0.024163,3.309169,False
000800-000792,0.131593,2.158751,0.044067,:,1.512255,0.085855,2.228376,False
000792-000768,1.538515,-0.666089,0.059959,:,1.613557,0.020676,3.056332,False
000878-000792,0.481479,0.808357,0.021662,:,1.839414,0.037840,2.792563,False
600104-000792,0.400876,1.565919,0.038766,:,1.579316,0.074511,2.585882,False
000792-000651,0.766671,0.191997,0.032660,:,1.511053,0.185198,2.067822,False
